time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-01-27T18:03:48.810Z,35.4936667,-118.2926667,4.02,1.04,ml,9,138,0.1315,0.11,ci,ci39283808,2020-01-27T20:04:26.115Z,"21km ESE of Bodfish, CA",earthquake,0.27,0.83,0.166,10,reviewed,ci,ci
2020-01-27T18:01:34.100Z,19.2008343,-155.4595032,37.42,2.19,ml,51,110,0.04525,0.13,hv,hv71354067,2020-01-27T18:07:08.530Z,"2km ESE of Pahala, Hawaii",earthquake,0.49,0.68,5.27,3,automatic,hv,hv
2020-01-27T18:01:13.602Z,61.6504,-151.0352,57.6,3,ml,,,,0.63,ak,ak02018y8ey6,2020-01-27T22:53:19.844Z,"53km W of Willow, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-01-27T17:56:39.030Z,38.8383331,-122.8366699,1.23,0.57,md,7,118,0.0009585,0.01,nc,nc73332496,2020-01-27T18:26:02.579Z,"10km NW of The Geysers, CA",earthquake,0.39,0.89,,1,automatic,nc,nc
2020-01-27T17:43:52.827Z,63.1034,-150.9783,129.1,1.6,ml,,,,0.47,ak,ak02018xw6e2,2020-01-27T22:53:18.665Z,"97km NNW of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-01-27T17:42:10.950Z,37.636,-118.9155,5.39,-0.04,md,9,86,0.01408,0.02,nc,nc73332491,2020-01-27T23:46:37.668Z,"6km E of Mammoth Lakes, CA",earthquake,0.77,1.2,0.157,8,reviewed,nc,nc
2020-01-27T17:28:39.230Z,38.7905006,-122.7631683,0.77,1.85,md,26,72,0.01953,0.05,nc,nc73332486,2020-01-27T17:58:03.437Z,"2km NNW of The Geysers, CA",earthquake,0.22,0.36,0.07,7,automatic,nc,nc
2020-01-27T17:17:50.370Z,35.8425,-117.6568333,4.84,1,ml,13,59,0.05511,0.16,ci,ci39283744,2020-01-27T17:21:37.226Z,"24km WNW of Searles Valley, CA",earthquake,0.33,0.74,0.153,13,automatic,ci,ci
2020-01-27T17:15:31.060Z,19.2281666,-155.4043274,32.83,2.26,md,48,153,0.01131,0.13,hv,hv71354007,2020-01-27T17:18:43.620Z,"8km ENE of Pahala, Hawaii",earthquake,0.54,0.89,0.19,27,automatic,hv,hv
2020-01-27T17:13:02.090Z,35.8161667,-117.6418333,7.31,0.54,ml,7,126,0.03603,0.11,ci,ci39283736,2020-01-27T17:16:39.680Z,"22km N of Ridgecrest, CA",earthquake,0.55,0.93,0.163,8,automatic,ci,ci
2020-01-27T17:10:04.881Z,63.5052,-148.8672,1.6,2,ml,,,,0.58,ak,ak02018xow62,2020-01-28T00:01:26.835Z,"13km NNE of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-01-27T17:04:56.170Z,19.3355007,-155.1203308,1.1,2.01,ml,50,133,0.05007,0.24,hv,hv71354002,2020-01-27T17:10:33.950Z,"16km SE of Volcano, Hawaii",earthquake,0.44,0.49,4,7,automatic,hv,hv
2020-01-27T17:02:17.837Z,61.9267,-149.9248,34.3,1.7,ml,,,,1.41,ak,ak02018xn7ej,2020-01-27T22:53:17.265Z,"20km NNE of Willow, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-01-27T16:50:30.561Z,61.7304,-149.8524,28.1,2.4,ml,,,,0.54,ak,ak02018xc35t,2020-01-27T22:53:16.490Z,"9km E of Willow, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-01-27T16:47:55.522Z,36.019,-116.1189,5.7,0.3,ml,8,279.67,0.453,0.1727,nn,nn00716021,2020-01-28T02:09:10.630Z,"24km SSW of Pahrump, Nevada",earthquake,,5.1,0.29,3,reviewed,nn,nn
2020-01-27T16:47:14.720Z,35.7853333,-117.5925,7.06,0.9,ml,17,127,0.03061,0.15,ci,ci39283712,2020-01-27T16:50:52.526Z,"17km W of Searles Valley, CA",earthquake,0.36,0.49,0.148,11,automatic,ci,ci
2020-01-27T16:44:45.840Z,35.8758333,-117.7026667,7.43,0.96,ml,16,72,0.08351,0.13,ci,ci39283704,2020-01-27T16:48:35.234Z,"20km ESE of Little Lake, CA",earthquake,0.25,0.68,0.171,15,automatic,ci,ci
2020-01-27T16:40:03.630Z,35.7423333,-117.5526667,3.15,0.6,ml,10,155,0.08182,0.16,ci,ci39283696,2020-01-27T20:05:03.120Z,"14km WSW of Searles Valley, CA",earthquake,0.44,0.57,0.131,9,reviewed,ci,ci
2020-01-27T16:39:21.210Z,35.111,-95.3835,5,2.48,ml,41,132,0,0.23,ok,ok2020bwub,2020-01-27T18:05:01.040Z,"1km SSW of Quinton, Oklahoma",earthquake,,1.7,0.2,9,reviewed,ok,ok
2020-01-27T16:30:41.620Z,35.742,-117.5535,2.94,0.81,ml,16,89,0.08182,0.15,ci,ci39283680,2020-01-27T16:34:26.731Z,"14km WSW of Searles Valley, CA",earthquake,0.32,0.52,0.071,9,automatic,ci,ci
2020-01-27T16:30:18.160Z,33.5038333,-116.7825,6.92,0.43,ml,16,66,0.07208,0.18,ci,ci39283672,2020-01-27T16:33:57.173Z,"10km NE of Aguanga, CA",earthquake,0.37,1.02,0.148,9,automatic,ci,ci
2020-01-27T16:27:53.670Z,33.3358333,-116.2605,8.59,1.3,ml,42,69,0.04888,0.22,ci,ci39283664,2020-01-27T16:31:38.516Z,"14km NE of Borrego Springs, CA",earthquake,0.31,0.68,0.17,27,automatic,ci,ci
2020-01-27T16:22:33.458Z,39.321,-119.9171,7.4,0.1,ml,3,291.11,0.097,0.0184,nn,nn00716019,2020-01-28T02:09:09.169Z,"9km NNE of Incline Village, Nevada",earthquake,,8.9,0,1,reviewed,nn,nn
2020-01-27T16:21:09.661Z,39.3411,-119.9539,9.3,0.1,ml,6,164.63,0.08,0.1326,nn,nn00716017,2020-01-28T02:09:06.297Z,"10km N of Incline Village, Nevada",earthquake,,3,0.15,2,reviewed,nn,nn
2020-01-27T16:17:34.380Z,35.119,-95.38566667,6.84,1.98,ml,37,131,0.1070789874,0.21,ok,ok2020bwti,2020-01-27T17:11:03.063Z,"1km WSW of Quinton, Oklahoma",earthquake,,0.6,0.24,12,reviewed,ok,ok
2020-01-27T16:14:26.688Z,61.6024,-146.3821,34.7,1.5,ml,,,,0.84,ak,ak02018x4d3g,2020-01-27T22:53:15.906Z,"52km N of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-01-27T16:14:18.014Z,62.9998,-149.4318,77.7,1.2,ml,,,,0.46,ak,ak02018x47x0,2020-01-27T22:53:14.832Z,"49km SSW of Cantwell, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-01-27T16:12:02.668Z,38.3093,39.1745,8.94,4.4,mb,,78,1.612,0.71,us,us60007hb1,2020-01-27T16:53:03.040Z,"11km E of Doganyol, Turkey",earthquake,5.5,3.3,0.134,16,reviewed,us,us
2020-01-27T16:01:39.421Z,63.5139,-147.3742,23.1,1.5,ml,,,,1.12,ak,ak02018x1lr0,2020-01-27T22:53:14.022Z,"79km E of Cantwell, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-01-27T15:51:49.468Z,51.2288,-179.868,35,5.2,mb,,139,0.543,0.54,us,us60007har,2020-01-27T22:53:12.627Z,"53km W of Amatignak Island, Alaska",earthquake,10.4,2,0.024,553,reviewed,us,us
2020-01-27T15:40:40.870Z,35.9658333,-117.6678333,2.98,0.79,ml,9,185,0.02282,0.1,ci,ci39283632,2020-01-27T15:44:18.851Z,"22km E of Little Lake, CA",earthquake,0.62,0.6,0.089,8,automatic,ci,ci
2020-01-27T15:29:31.830Z,33.1573333,-116.5598333,16.4,0.98,ml,30,59,0.08436,0.22,ci,ci39283624,2020-01-27T15:33:17.595Z,"10km NNE of Julian, CA",earthquake,0.4,0.78,0.176,22,automatic,ci,ci
2020-01-27T15:26:02.720Z,19.2224998,-155.4051666,31.79,1.96,ml,55,148,0.01659,0.13,hv,hv71353902,2020-01-27T15:31:39.520Z,"8km ENE of Pahala, Hawaii",earthquake,0.49,0.66,3.84,3,automatic,hv,hv
2020-01-27T15:08:48.340Z,33.1673333,-116.3996667,10.93,1.07,ml,30,57,0.1017,0.21,ci,ci39283608,2020-01-27T15:12:35.264Z,"10km SSW of Borrego Springs, CA",earthquake,0.3,0.67,0.205,30,automatic,ci,ci
2020-01-27T15:08:39.590Z,17.8998,-66.6421,6,3.23,md,11,212,0.1474,0.19,pr,pr2020027010,2020-01-27T18:41:23.617Z,"10km SSW of Ponce, Puerto Rico",earthquake,0.86,0.57,0.3,7,reviewed,pr,pr
2020-01-27T15:08:08.240Z,36.3,-98.187,7.72,1.65,ml,57,48,0.03599293696,0.21,ok,ok2020bwra,2020-01-27T16:18:15.393Z,"23km NNE of Okeene, Oklahoma",earthquake,,0.5,0.26,17,reviewed,ok,ok
2020-01-27T15:03:56.090Z,35.692,-117.507,7.55,0.69,ml,8,280,0.1438,0.11,ci,ci39283600,2020-01-27T15:07:33.019Z,"12km SW of Searles Valley, CA",earthquake,1.07,1.85,0.141,7,automatic,ci,ci
2020-01-27T14:51:41.880Z,17.9215,-66.6351,4,3.74,md,12,208,0.1247,0.17,pr,pr2020027009,2020-01-27T23:20:54.617Z,"9km SSW of Ponce, Puerto Rico",earthquake,0.67,0.48,0.11,6,reviewed,pr,pr
2020-01-27T14:39:01.200Z,35.676,-117.4875,0.35,0.89,ml,9,170,0.1657,0.25,ci,ci39283584,2020-01-27T14:42:41.286Z,"13km SW of Searles Valley, CA",earthquake,1.09,31.61,0.106,10,automatic,ci,ci
2020-01-27T14:27:27.400Z,19.2185001,-155.4196625,32.44,1.88,md,43,142,0.02821,0.13,hv,hv71353857,2020-01-27T14:30:41.310Z,"6km ENE of Pahala, Hawaii",earthquake,0.57,0.72,0.25,9,automatic,hv,hv
2020-01-27T14:24:45.635Z,80.8086,121.3296,10,5.2,mww,,27,9.385,0.63,us,us60007had,2020-01-27T15:52:51.040Z,"East of Severnaya Zemlya",earthquake,8.5,1.9,0.078,16,reviewed,us,us
2020-01-27T14:13:42.490Z,33.9668333,-116.9386667,15.22,1.86,ml,52,53,0.05717,0.16,ci,ci39283576,2020-01-27T14:59:50.495Z,"6km NE of Beaumont, CA",earthquake,0.19,0.46,0.173,36,reviewed,ci,ci
2020-01-27T14:13:23.960Z,33.9633333,-116.9366667,15.67,1.96,ml,72,39,0.05552,0.19,ci,ci39283568,2020-01-27T15:00:36.670Z,"5km NE of Beaumont, CA",earthquake,0.18,0.44,0.22,26,reviewed,ci,ci
2020-01-27T13:57:57.433Z,36.7099,-116.31,10.3,-0.1,ml,13,115.52,0.069,0.0923,nn,nn00716007,2020-01-28T02:09:00.727Z,"45km ESE of Beatty, Nevada",earthquake,,1.4,0.44,8,reviewed,nn,nn
2020-01-27T13:55:15.010Z,38.8086662,-122.8280029,2.27,0.89,md,16,64,0.0009399,0.02,nc,nc73332441,2020-01-27T15:34:02.573Z,"7km WNW of The Geysers, CA",earthquake,0.26,0.56,0.01,3,automatic,nc,nc
2020-01-27T13:52:49.630Z,35.7566667,-117.5696667,8.05,0.94,ml,11,162,0.06314,0.16,ci,ci39283552,2020-01-27T13:56:21.903Z,"15km W of Searles Valley, CA",earthquake,0.63,0.96,0.203,9,automatic,ci,ci
2020-01-27T13:51:55.920Z,19.2094994,-155.4178314,33.83,2.01,md,49,150,0.03384,0.11,hv,hv71353827,2020-01-27T13:55:15.200Z,"6km E of Pahala, Hawaii",earthquake,0.62,0.66,0.1,7,automatic,hv,hv
2020-01-27T13:47:16.430Z,19.2045002,-155.4158325,32.56,1.85,md,42,163,0.03712,0.1,hv,hv71353817,2020-01-27T13:50:27.190Z,"6km E of Pahala, Hawaii",earthquake,0.57,0.75,0.17,10,automatic,hv,hv
2020-01-27T13:39:45.160Z,19.1538334,-155.4648285,34.67,1.92,md,42,171,0.003006,0.13,hv,hv71353802,2020-01-27T13:42:49.090Z,"5km SSE of Pahala, Hawaii",earthquake,0.62,0.77,0.13,5,automatic,hv,hv
2020-01-27T13:31:13.880Z,38.8391685,-122.8376694,1.42,0.64,md,10,113,0.0018,0.01,nc,nc73332426,2020-01-27T14:18:03.083Z,"10km NW of The Geysers, CA",earthquake,0.33,0.47,0.35,2,automatic,nc,nc
2020-01-27T13:28:27.864Z,29.6008,52.0545,10,5.2,mb,,46,4.814,0.66,us,us60007h8p,2020-01-27T18:23:20.054Z,"38km E of Kazerun, Iran",earthquake,6.4,1.8,0.04,208,reviewed,us,us
2020-01-27T13:25:19.128Z,60.8213,-146.2745,17.9,3.4,ml,,,,0.75,ak,ak02018veek9,2020-01-27T23:20:41.374Z,"27km SSE of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-01-27T13:08:00.692Z,61.029,-146.7188,23.1,1.6,ml,,,,0.77,ak,ak02018vamt7,2020-01-27T22:53:11.167Z,"22km WSW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-01-27T13:06:08.110Z,61.6082,-152.3164,135.1,2.1,ml,,,,0.57,ak,ak02018vab4c,2020-01-27T22:53:10.440Z,"116km NNW of Nikiski, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-01-27T13:05:57.340Z,34.0701667,-117.2721667,13.97,1.01,ml,22,117,0.1149,0.17,ci,ci39283528,2020-01-27T13:09:41.666Z,"3km NNW of Loma Linda, CA",earthquake,0.34,0.92,0.16,25,automatic,ci,ci
2020-01-27T13:03:47.364Z,67.0789,-146.3764,0,3,ml,,,,1.04,ak,ak02018v9r3m,2020-01-27T23:20:51.356Z,"63km NW of Fort Yukon, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-01-27T12:56:12.860Z,19.4083328,-155.2793274,8.65,1.82,md,22,54,0.01031,0.16,hv,hv71353757,2020-01-27T12:59:28.700Z,"5km WSW of Volcano, Hawaii",earthquake,0.49,0.5,0.31,12,automatic,hv,hv
2020-01-27T12:55:23.272Z,36.7082,-116.3121,11.9,0.1,ml,21,75.26,0.05,0.1264,nn,nn00716006,2020-01-28T02:08:59.170Z,"45km ESE of Beatty, Nevada",earthquake,,0.9,0.49,9,reviewed,nn,nn
2020-01-27T12:47:29.050Z,38.829834,-122.8095016,2.01,0.88,md,10,115,0.006445,0.01,nc,nc73332421,2020-01-27T13:53:02.951Z,"7km NW of The Geysers, CA",earthquake,0.44,0.9,,1,automatic,nc,nc
2020-01-27T12:43:22.770Z,61.3266,-150.1162,41.9,1.3,ml,,,,0.48,ak,ak02018uwu51,2020-01-27T22:53:08.867Z,"16km NW of Anchorage, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-01-27T12:41:00.869Z,36.7085,-116.314,10.8,0,ml,17,74.93,0.049,0.1082,nn,nn00716005,2020-01-28T02:08:57.383Z,"45km ESE of Beatty, Nevada",earthquake,,1.1,1.04,6,reviewed,nn,nn
2020-01-27T12:28:11.850Z,19.1970005,-155.4440002,36.83,2.16,md,51,130,0.04477,0.1,hv,hv71353727,2020-01-27T12:31:23.680Z,"3km ESE of Pahala, Hawaii",earthquake,0.57,0.65,0.16,25,automatic,hv,hv
2020-01-27T12:04:48.350Z,37.675,-118.8826667,2.45,0.43,md,16,160,0.02129,0.05,nc,nc73332416,2020-01-27T20:51:20.520Z,"10km ENE of Mammoth Lakes, CA",earthquake,0.46,0.45,0.158,13,reviewed,nc,nc
2020-01-27T11:58:49.320Z,36.53866667,-98.6255,4.3,0.86,ml,12,133,0.06568710995,0.06,ok,ok2020bwku,2020-01-27T17:26:22.396Z,"29km S of Alva, Oklahoma",earthquake,,0.8,0.2,5,reviewed,ok,ok
2020-01-27T11:47:25.730Z,45.9393333,-111.2626667,5.77,0.67,ml,5,208,0.214,0.08,mb,mb80379459,2020-01-27T15:55:49.410Z,"10km NNE of Manhattan, Montana",earthquake,0.93,7.17,,0,reviewed,mb,mb
2020-01-27T11:45:10.500Z,19.2054996,-155.4041595,32.05,1.85,md,27,205,0.1284,0.14,hv,hv71353692,2020-01-27T11:48:22.340Z,"7km E of Pahala, Hawaii",earthquake,0.77,0.89,,3,automatic,hv,hv
2020-01-27T11:42:56.560Z,33.4878333,-116.479,10.97,0.56,ml,23,64,0.08194,0.15,ci,ci39283512,2020-01-27T15:00:38.030Z,"20km ESE of Anza, CA",earthquake,0.23,0.61,0.093,14,reviewed,ci,ci
2020-01-27T11:41:12.970Z,37.704834,-120.0891647,25.98,2.76,md,5,135,0.05736,0,nc,nc73332411,2020-01-27T16:23:24.612Z,"19km SSE of Groveland-Big Oak Flat, CA",earthquake,2.01,1.47,0.2,7,automatic,nc,nc
2020-01-27T11:40:30.770Z,35.7123333,-117.494,4.47,0.89,ml,13,168,0.1282,0.15,ci,ci39283504,2020-01-27T15:00:38.905Z,"10km SW of Searles Valley, CA",earthquake,0.49,0.95,0.177,8,reviewed,ci,ci
2020-01-27T11:31:55.730Z,20.1278324,-155.8031616,25.57,2.73,md,41,137,0.02436,0.14,hv,hv71353682,2020-01-27T11:37:31.210Z,"11km S of Kapaau, Hawaii",earthquake,0.7,0.83,0.18,3,automatic,hv,hv
2020-01-27T11:27:57.320Z,35.695,-117.4566667,1.97,0.92,ml,9,176,0.1084,0.17,ci,ci39283496,2020-01-27T15:00:55.074Z,"9km SSW of Searles Valley, CA",earthquake,0.65,0.55,0.124,9,reviewed,ci,ci
2020-01-27T11:27:15.750Z,35.8883333,-117.7098333,7.8,0.62,ml,10,67,0.07657,0.13,ci,ci39283488,2020-01-27T11:31:03.105Z,"18km ESE of Little Lake, CA",earthquake,0.33,1.15,0.063,4,automatic,ci,ci
2020-01-27T11:20:12.310Z,33.4783333,-116.4491667,7.34,0.96,ml,42,72,0.04904,0.2,ci,ci39283480,2020-01-27T15:01:11.485Z,"22km ESE of Anza, CA",earthquake,0.22,0.73,0.184,26,reviewed,ci,ci
2020-01-27T11:16:22.370Z,33.7148333,-116.8305,14.25,0.57,ml,14,176,0.08258,0.06,ci,ci39283472,2020-01-27T11:20:06.979Z,"7km ESE of Valle Vista, CA",earthquake,0.39,0.28,0.134,13,automatic,ci,ci
2020-01-27T11:15:37.020Z,38.2956657,-122.189003,2.1,1.82,md,9,118,0.08455,0.18,nc,nc73332406,2020-01-27T15:06:13.004Z,"5km NNW of Green Valley, CA",earthquake,0.95,10.86,0.11,8,automatic,nc,nc
2020-01-27T11:09:35.121Z,62.1867,-148.2485,27.3,1.5,ml,,,,0.88,ak,ak02018u454v,2020-01-27T22:53:08.275Z,"53km NE of Sutton-Alpine, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-01-27T11:07:58.547Z,38.2971,-118.6206,11.8,0.5,ml,4,301.3,0.102,0.0224,nn,nn00716015,2020-01-28T02:09:04.614Z,"25km S of Hawthorne, Nevada",earthquake,,14.3,0,1,reviewed,nn,nn
2020-01-27T11:03:53.319Z,37.2839,-117.4936,4,1.8,ml,22,104.66,0.132,0.196,nn,nn00716001,2020-01-28T02:08:55.587Z,"52km SSW of Goldfield, Nevada",earthquake,,2.8,0.33,14,reviewed,nn,nn
2020-01-27T11:02:39.899Z,61.6999,-146.9541,19.5,2.2,ml,,,,0.75,ak,ak02018u2nhh,2020-01-27T22:53:07.675Z,"71km NNW of Valdez, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-01-27T10:57:36.150Z,17.9506,-66.8403,14,2.93,md,10,207,0.046,0.17,pr,pr2020027008,2020-01-27T19:00:05.894Z,"5km SSW of Indios, Puerto Rico",earthquake,0.89,0.54,0.32,4,reviewed,pr,pr
2020-01-27T10:57:25.604Z,63.4642,-153.4959,14.8,1.7,ml,,,,0.67,ak,ak02018tsxrv,2020-01-27T22:53:07.063Z,"119km ENE of McGrath, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-01-27T10:42:54.370Z,35.9888333,-117.7003333,1.94,1.11,ml,15,167,0.05754,0.19,ci,ci39283464,2020-01-27T10:46:32.088Z,"20km ENE of Little Lake, CA",earthquake,0.6,0.45,0.08,13,automatic,ci,ci
2020-01-27T10:38:20.380Z,37.6378333,-118.918,3.2,0.05,md,11,142,0.01678,0.07,nc,nc73332401,2020-01-27T21:02:03.290Z,"5km E of Mammoth Lakes, CA",earthquake,1.42,1.34,0.115,8,reviewed,nc,nc
2020-01-27T10:30:57.660Z,33.2798333,-116.209,8.51,0.86,ml,27,77,0.09474,0.24,ci,ci39283456,2020-01-27T10:34:28.701Z,"16km E of Borrego Springs, CA",earthquake,0.38,1.7,0.067,19,automatic,ci,ci
2020-01-27T10:30:23.040Z,33.5141667,-116.5555,14.68,0.44,ml,24,54,0.04358,0.18,ci,ci39283448,2020-01-27T15:02:28.099Z,"12km ESE of Anza, CA",earthquake,0.35,0.62,0.174,10,reviewed,ci,ci
2020-01-27T10:25:03.040Z,31.9961667,-116.2373333,9.26,1.66,ml,9,170,0.661,0.22,ci,ci39283440,2020-01-27T10:28:38.045Z,"39km ENE of Ensenada, B.C., MX",earthquake,1.57,18.6,0.182,12,automatic,ci,ci
2020-01-27T10:17:22.760Z,38.7879982,-122.7624969,1.75,0.83,md,22,78,0.01279,0.03,nc,nc73332396,2020-01-27T10:33:03.559Z,"1km NNW of The Geysers, CA",earthquake,0.26,0.41,0.14,5,automatic,nc,nc
2020-01-27T10:09:51.000Z,45.6738333333333,-122.866,23.25,2,ml,36,42,,0.14,uw,uw61569207,2020-01-28T00:53:21.358Z,"8km S of Scappoose, Oregon",earthquake,0.23,0.42,0.227159622698199,20,reviewed,uw,uw
2020-01-27T10:06:48.270Z,51.8555,-177.828,3.7,1.74,ml,3,233,0.04197,0.02,av,av62129911,2020-01-27T19:57:40.740Z,"21km E of Tanaga Volcano, Alaska",earthquake,0.89,0.45,0.148,3,reviewed,av,av
2020-01-27T10:06:34.850Z,33.5081667,-116.5603333,12.81,0.87,ml,42,48,0.03747,0.19,ci,ci39283432,2020-01-27T15:02:36.592Z,"12km ESE of Anza, CA",earthquake,0.22,0.37,0.164,27,reviewed,ci,ci
2020-01-27T10:05:20.580Z,35.8938333,-117.7265,2.17,1.55,ml,22,59,0.08203,0.19,ci,ci39283424,2020-01-27T10:16:37.430Z,"17km ESE of Little Lake, CA",earthquake,0.24,0.43,0.116,24,automatic,ci,ci
2020-01-27T09:55:00.383Z,61.7854,-148.0664,21.4,1.3,ml,,,,0.27,ak,ak02018t726s,2020-01-27T22:53:06.403Z,"41km E of Sutton-Alpine, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-01-27T09:48:43.990Z,35.9115,-117.7473333,7.4,1.33,ml,20,57,0.06848,0.17,ci,ci39283416,2020-01-27T09:52:28.821Z,"15km E of Little Lake, CA",earthquake,0.26,0.93,0.204,19,automatic,ci,ci
2020-01-27T09:37:21.210Z,38.8086662,-122.8239975,2.04,0.32,md,9,113,0.004052,0.01,nc,nc73332381,2020-01-27T09:54:03.325Z,"7km WNW of The Geysers, CA",earthquake,0.41,0.88,0.24,2,automatic,nc,nc
2020-01-27T09:28:10.390Z,38.5376663,-122.7611694,2.22,1.45,md,8,116,0.1271,0.03,nc,nc73332376,2020-01-27T11:24:02.875Z,"3km NNW of Larkfield-Wikiup, CA",earthquake,0.48,7.71,0.29,6,automatic,nc,nc
2020-01-27T09:18:16.720Z,19.3264999,-156.852829,1.68,2.41,md,47,227,0.8975,0.16,hv,hv71353562,2020-01-27T09:22:10.940Z,"96km WSW of Kailua-Kona, Hawaii",earthquake,3.37,1.75,0.21,5,automatic,hv,hv
2020-01-27T09:16:17.450Z,36.0868333,-117.8343333,1.41,2,ml,24,92,0.0349,0.2,ci,ci39283408,2020-01-27T16:30:04.253Z,"11km ENE of Coso Junction, CA",earthquake,0.36,0.37,0.199,25,reviewed,ci,ci
2020-01-27T09:08:39.104Z,37.4243,-114.6719,2.6,1.8,ml,17,88.42,0.302,0.1832,nn,nn00715996,2020-01-28T02:08:53.289Z,"25km SSW of Caliente, Nevada",earthquake,,2.1,0.37,11,reviewed,nn,nn
2020-01-27T08:49:30.540Z,35.9398333,-83.9176667,8.58,1.93,md,9,115,0.2185,0.14,se,se60099423,2020-01-28T02:21:18.689Z,"2km S of Knoxville, Tennessee",earthquake,0.43,1.19,0.087,7,reviewed,se,se
2020-01-27T08:44:22.126Z,38.0501,-97.966,5,1.8,ml,,102,0.03,0.7,us,us60007h3p,2020-01-28T00:03:29.359Z,"3km WSW of Hutchinson, Kansas",earthquake,3.3,1.6,0.128,8,reviewed,us,us
2020-01-27T08:43:33.690Z,36.0001667,-117.3728333,2.4,1.37,ml,17,178,0.131,0.12,ci,ci39283400,2020-01-27T15:03:11.597Z,"26km N of Searles Valley, CA",earthquake,0.42,1.14,0.248,11,reviewed,ci,ci
2020-01-27T08:37:20.370Z,38.8364983,-122.7935028,1.52,0.56,md,7,160,0.003119,0.01,nc,nc73332361,2020-01-27T08:54:02.980Z,"6km WNW of Cobb, CA",earthquake,0.55,1.28,,1,automatic,nc,nc
2020-01-27T08:27:46.020Z,58.7977,158.8355,10,4.6,mb,,108,4.221,0.45,us,us60007h3d,2020-01-27T09:32:28.040Z,"74km WSW of Palana, Russia",earthquake,10.4,1.9,0.043,159,reviewed,us,us
2020-01-27T08:19:03.450Z,37.651165,-118.9191666,4.21,1.44,md,16,117,0.01126,0.03,nc,nc73332356,2020-01-27T10:18:02.476Z,"6km ENE of Mammoth Lakes, CA",earthquake,0.68,1.13,0.19,15,automatic,nc,nc
2020-01-27T08:13:41.070Z,38.7901649,-122.7360001,1.76,0.63,md,9,92,0.006941,0.01,nc,nc73332351,2020-01-27T08:32:02.645Z,"2km NE of The Geysers, CA",earthquake,0.38,0.76,0.06,2,automatic,nc,nc
2020-01-27T08:10:41.850Z,35.6618333,-117.5275,10.22,1.23,ml,16,147,0.09209,0.18,ci,ci39283392,2020-01-27T08:14:21.911Z,"14km ENE of Ridgecrest, CA",earthquake,0.41,0.93,0.198,15,automatic,ci,ci
2020-01-27T08:03:41.584Z,3.0784,97.7135,88.67,4.6,mb,,127,1.267,0.55,us,us60007h33,2020-01-27T08:53:02.040Z,"86km W of Kabanjahe, Indonesia",earthquake,5.9,9.5,0.112,24,reviewed,us,us
2020-01-27T08:03:38.140Z,38.8151665,-122.8089981,1.35,0.61,md,14,53,0.008259,0.02,nc,nc73332346,2020-01-27T09:50:02.302Z,"6km NW of The Geysers, CA",earthquake,0.25,0.48,0.35,2,automatic,nc,nc
2020-01-27T07:54:59.840Z,37.6473351,-118.9166641,3.94,0.58,md,10,92,0.01147,0.02,nc,nc73332341,2020-01-27T09:25:03.157Z,"6km ENE of Mammoth Lakes, CA",earthquake,2.23,3.97,0.24,10,automatic,nc,nc
2020-01-27T07:53:57.719Z,37.4361,-115.5128,9.9,1,ml,15,68.5,0.279,0.1551,nn,nn00715991,2020-01-28T02:08:50.679Z,"31km WNW of Alamo, Nevada",earthquake,,7.4,0.24,7,reviewed,nn,nn
2020-01-27T07:45:55.250Z,17.9276,-66.646,5,2.79,md,11,207,0.1219,0.3,pr,pr2020027007,2020-01-27T15:48:25.602Z,"9km SSW of Ponce, Puerto Rico",earthquake,0.99,0.67,0.43,8,reviewed,pr,pr
2020-01-27T07:44:37.050Z,36.1958333,-118.1486667,8.44,1.03,ml,10,101,0.2498,0.12,ci,ci39283384,2020-01-27T07:48:14.073Z,"16km SW of Olancha, CA",earthquake,0.3,2.21,0.14,9,automatic,ci,ci
2020-01-27T07:44:28.180Z,37.9473333,-118.7823333,-0.06,1.32,md,17,302,0.226,0.08,nc,nc73332336,2020-01-28T02:08:48.625Z,"30km E of Lee Vining, CA",earthquake,3.74,4.57,0.137,14,reviewed,nc,nc
